SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,winner_elected_2016
SC,80446,SUL BRASIL,2,0.5865014950875694,0.17300299017513887,0.5149650173047696,1.9418794799573234,PSDB,240000002518,ÉDER IVAN MARMITT,1
SC,80454,BIGUAÇU,3,0.47235776717250255,0.0022253203925143294,0.4474537532147609,2.234867833413921,PSD,240000009813,RAMON WOLLINGER,1
SC,80462,VARGEM,2,0.6198695818948984,0.2397391637897967,0.5287374333273156,1.8912979051001837,PR,240000017623,MILENA  ANDERSEN LOPES BECHER,1
SC,80470,BLUMENAU,5,0.4480896068642573,0.09751823041923052,0.3381884512109773,2.9569312506657854,PSDB,240000014232,NAPOLEÃO BERNARDES NETO,0
SC,80489,ARABUTÃ,2,0.5680967463288223,0.1361934926576447,0.509274333721144,1.9635782402251507,PSD,240000001891,LEANI KAPP SCHMITT,1
SC,80497,BOM RETIRO,2,0.5528455284552846,0.10569105691056913,0.5055852997554365,1.9779056085762847,PP,240000012124,VILMAR JOSÉ NECKEL,1
SC,80500,ÁGUAS FRIAS,2,0.5101856043458578,0.02037120869171566,0.5002074930717806,1.9991703719970033,PSD,240000016005,RICARDO ROLIM DE MOURA,1
SC,80519,BOTUVERÁ,2,0.5722178374112076,0.14443567482241515,0.5104308320807033,1.9591293024436498,PMDB,240000005960,JOSE LUIZ COLOMBI,1
SC,80527,GUATAMBÚ,3,0.6615808433990252,0.43250688705234164,0.5021204626475388,1.9915539683989048,PSDB,240000008696,LUIZ CLOVIS DAL PIVA,1
SC,80535,BRAÇO DO NORTE,2,0.6432917554000609,0.28658351080012173,0.5410650543312618,1.8482065917858368,PSD,240000002806,ROBERTO KUERTEN MARCELINO,1
SC,80543,PLANALTO ALEGRE,1,1.0,1.0,1.0,1.0,PSD,240000001688,JUARES BET,1
SC,80551,BRUSQUE,7,0.40465243392707867,0.22062889846312136,0.24876320950123057,4.019887032350953,PSB,240000019518,JONAS OSCAR PAEGLE,1
SC,80560,RIQUEZA,2,0.5038716814159292,0.007743362831858391,0.5000299798339729,1.9998800878540008,PSD,240000013463,RENALDO MUELLER,1
SC,80578,CAÇADOR,4,0.6339646072648246,0.425126772223947,0.4614980766130939,2.166856268045446,PSDB,240000008364,SAULO SPEROTTO,1
SC,80586,LAJEADO GRANDE,2,0.5012391573729864,0.002478314745972765,0.50000307102199,1.9999877159874888,PSD,240000001195,NOELI JOSÉ DAL MAGRO,1
SC,80594,CAIBI,1,1.0,1.0,1.0,1.0,PMDB,240000005871,ELOI JOSE LIBANO,1
SC,80608,RIO RUFINO,2,0.5472496473906912,0.09449929478138225,0.5044650583570893,1.9822978488475262,PSB,240000011193,THIAGO COSTA,1
SC,80616,CAMBORIÚ,3,0.48617567159674013,0.11798973739812862,0.3931382076607542,2.5436347333172904,PMDB,240000008537,ELCIO ROGERIO KUHNEN,1
SC,80624,PASSOS MAIA,2,0.5011185682326622,0.0022371364653244186,0.5000025023897823,1.9999899904909664,PSD,240000014416,LEOMAR ROBERTO LISTONI,1
SC,80632,CAMPO ALEGRE,2,0.5532885565834496,0.10657711316689905,0.5056793405254951,1.9775377791009092,PSD,240000011900,RUBENS BLASZKOWSKI,1
SC,80640,SÃO JOÃO DO OESTE,2,0.535374149659864,0.07074829931972793,0.5025026609283169,1.9900392132304594,PSDB,240000005424,FERNANDO BISIGO,1
SC,80659,CAMPO BELO DO SUL,2,0.5221598606541513,0.04431972130830264,0.5009821188484228,1.9960792259385212,PMDB,240000008004,EDILSON JOSÉ DE SOUZA,1
SC,80667,CALMON,2,0.5539425932035632,0.10788518640712641,0.5058196067230502,1.9769893984112143,PP,240000012884,PEDRO SPAUTZ NETTO,1
SC,80675,CAMPO ERÊ,3,0.4884981925731186,0.012980611238908923,0.4660423188326289,2.1457278869113448,PSD,240000015102,ODILSON VICENTE DE LIMA,1
SC,80683,BALNEÁRIO BARRA DO SUL,3,0.4750569764497341,0.10546973917447455,0.3864092771594477,2.587929584276934,PMDB,240000008869,ADEMAR HENRIQUE BORGES,1
SC,80691,CAMPOS NOVOS,2,0.576962482314485,0.15392496462897004,0.5118464473680148,1.953710932530915,PSD,240000005579,SILVIO ALEXANDRE ZANCANARO,1
SC,80705,PARAÍSO,3,0.4187041564792176,0.05134474327628363,0.3560349053389207,2.80871337333644,PT,240000011047,VALDECIR ANTONIO CASAGRANDE,1
SC,80713,CANELINHA,2,0.513733468972533,0.027466937945066106,0.5003772163400391,1.99849227211903,PMDB,240000012797,MOACIR MONTIBELER,1
SC,80721,SANTA HELENA,2,0.6030711959050721,0.2061423918101442,0.5212473428506035,1.9184750075294168,PP,240000005619,LUIZ GLUITZ,1
SC,80730,CANOINHAS,2,0.5062102206018662,0.012420441203732313,0.5000771336798477,1.999691512870104,PSD,240000012645,GILBERTO DOS PASSOS,1
SC,80748,BELMONTE,2,0.530296329057939,0.06059265811587794,0.5018357351087739,1.9926839203335092,PSD,240000014545,GENÉSIO BRESSIANI,1
SC,80756,CAPINZAL,2,0.5767343549482902,0.15346870989658035,0.5117763224586603,1.953978635033036,PMDB,240000017076,NILVO DORINI,1
SC,80764,NOVO HORIZONTE,2,0.5360556038227628,0.07211120764552564,0.5026000131340481,1.9896537482447114,PSDB,240000010482,VANDERLEI SANAGIOTTO,1
SC,80772,CATANDUVAS,2,0.5505403687221869,0.10108073744437385,0.5051086577411492,1.9797720444389324,PMDB,240000007248,DORIVAL RIBEIRO DOS SANTOS,1
SC,80780,SÃO MIGUEL DA BOA VISTA,3,0.34620174346201743,0.00622665006226647,0.33392368903039504,2.9946961921260282,PSB,240000008677,VILMAR SCHMAEDECKE,1
SC,80799,CAXAMBU DO SUL,2,0.5432425921464707,0.0864851842929415,0.503739843551092,1.9851516865343501,PT,240000010409,GLAUBER BURTET,1
SC,80802,ARVOREDO,2,0.5369252206223873,0.07385044124477469,0.502726943836024,1.9891513917467154,PMDB,240000006730,JANETE PARAVIZI BIANCHIN,1
SC,80810,CHAPECÓ,3,0.6174127448141887,0.39464467502871925,0.4563662823969632,2.1912223548762646,PSB,240000004715,LUCIANO JOSÉ BULIGON,1
SC,80829,IPUAÇU,2,0.6363636363636364,0.2727272727272727,0.5371900826446281,1.8615384615384616,PT,240000008031,CLORI PEROZA,1
SC,80837,CONCÓRDIA,3,0.4571332360534291,0.10914805253114823,0.3680433138443846,2.71707150322752,PSDB,240000002004,ROGÉRIO LUCIANO PACHECO,1
SC,80845,OURO VERDE,2,0.5052465897166841,0.010493179433368305,0.5000550534073104,1.9997798106151103,PSB,240000002743,AMELIO REMOR JUNIOR,1
SC,80853,CORONEL FREITAS,2,0.5307855626326964,0.06157112526539277,0.5018955017332234,1.9924466279268191,PMDB,240000008411,IZEU JONAS TOZETTO,1
SC,80861,IRATI,2,0.5455555555555556,0.09111111111111114,0.5041506172839506,1.9835342171896504,PMDB,240000005507,NEURI MEURER,1
SC,80870,CORUPÁ,2,0.5205944798301486,0.04118895966029723,0.5008482651989488,1.9966126858855673,PP,240000003253,JOÃO CARLOS GOTTARDI,1
SC,80888,FORMOSA DO SUL,2,0.5087962962962963,0.017592592592592604,0.5001547496570645,1.9993811928921175,PT,240000007100,RUDIMAR CONTE,1
SC,80896,CRICIÚMA,4,0.7587320169381465,0.6396711146068649,0.6018563534076657,1.661526034140995,PSDB,240000001504,CLESIO SALVARO,1
SC,80900,MACIEIRA,2,0.5255681818181818,0.05113636363636359,0.5013074638429751,1.9947837846540237,PSDB,240000014872,ZELIR CITADIN,1
SC,80918,CUNHA PORÃ,2,0.5060013486176669,0.012002697235333759,0.5000720323704615,1.999711912021474,PMDB,240000016889,JAIRO RIVELINO EBELING,1
SC,80926,PONTE ALTA DO NORTE,2,0.5543933054393305,0.10878661087866104,0.5059172633532326,1.9766077824108517,PMDB,240000000991,ROBERTO MOLIN DE ALMEIDA,1
SC,80934,CURITIBANOS,2,0.7445299230692377,0.4890598461384754,0.6195897665524945,1.613971137005981,PMDB,240000000877,JOSÉ ANTONIO GUIDI,1
SC,80942,SÃO CRISTÓVÃO DO SUL,3,0.3557628247834777,0.008660892738174553,0.3353362914619213,2.982081049564997,PP,240000017728,SISI BLIND,1
SC,80950,DESCANSO,2,0.5146738219017273,0.029347643803454615,0.5004306420984072,1.9982789139505872,PT,240000011128,SADI INÁCIO BONAMIGO,1
SC,80969,VARGEM BONITA,2,0.5693032482023308,0.13860649640466155,0.5096058804227878,1.962300747335104,PMDB,240000001040,MELÂNIA APARECIDA ROMAN MENEGHINI,1
SC,80977,DIONÍSIO CERQUEIRA,2,0.568961818961819,0.13792363792363793,0.5095114649490454,1.9626643732148534,PMDB,240000004681,THYAGO WANDERLAN GNOATTO GONÇALVES,1
SC,80985,BOMBINHAS,2,0.729227030563604,0.4584540611272081,0.6050900630820149,1.6526465414198324,PDT,240000004656,ANA PAULA DA SILVA,1
SC,80993,DONA EMMA,2,0.5010593220338984,0.00211864406779666,0.500002244326343,1.9999910227349238,PMDB,240000014981,NERCI BARP,1
SC,81000,SANGÃO,3,0.349146110056926,0.02153700189753316,0.3337179228672555,2.9965426831383417,PP,240000019556,DALMIR CARARA CÂNDIDO,1
SC,81019,ERVAL VELHO,3,0.49486594409583573,0.061323445521962394,0.4379767517765161,2.2832262122220226,PMDB,240000007138,WALTER KLEBER KUCHER JUNIOR,1
SC,81027,CAPIVARI DE BAIXO,2,0.503595600676819,0.007191201353637933,0.5000258566884542,1.9998965785944531,PSB,240000010800,NIVALDO DE SOUSA,1
SC,81035,FAXINAL DOS GUEDES,2,0.5268446741314958,0.053689348262991654,0.5014412730584524,1.9942514781455398,PMDB,240000008530,GILBERTO ANGELO LAZZARI,1
SC,81043,CORDILHEIRA ALTA,1,1.0,1.0,1.0,1.0,PMDB,240000002013,CARLOS ALBERTO TOZZO,1
SC,81051,FLORIANÓPOLIS,7,0.40393886139012947,0.15822759298969738,0.27629867007828834,3.6192718543185647,PMDB,240000007989,GEAN MARQUES LOUREIRO,0
SC,81060,FORQUILHINHA,2,0.5059337913803873,0.011867582760774542,0.500070419760292,1.9997183606247866,PP,240000003683,DIMAS KAMMER,1
SC,81078,FRAIBURGO,4,0.3427118482961836,0.015350981417233012,0.31280969359305627,3.196831877278492,PPS,240000009439,CLAUDETE GHELLER MATHIAS,1
SC,81086,MORRO GRANDE,2,0.6771653543307087,0.35433070866141736,0.5627751255502511,1.7769086702655061,PSD,240000003160,VALDIONIR ROCHA,1
SC,81094,GALVÃO,3,0.463089802130898,0.1206240487062405,0.36954359908166123,2.7060406471254326,PR,240000008465,ADMIR EDI DALLA CORT,1
SC,81108,CORONEL MARTINS,3,0.4944500504540868,0.20938446014127143,0.3743565958408726,2.671249848700593,PT,240000006745,ADEMIR MADELLA,1
SC,81116,GOVERNADOR CELSO RAMOS,3,0.5957704974865661,0.2321892875715028,0.4887860655698545,2.0458848368235363,PSD,240000006781,JULIANO DUARTE CAMPOS,1
SC,81124,SÃO JOÃO DO ITAPERIÚ,2,0.519182389937107,0.038364779874213883,0.5007359281673984,1.9970606136847748,PMDB,240000004469,CLÉZIO JOSÉ FORTUNATO,1
SC,81132,GAROPABA,3,0.5004764348017299,0.1361137579711208,0.4015052878033524,2.490627223046128,PSD,240000008085,PAULO SERGIO DE ARAUJO,1
SC,81140,JARDINÓPOLIS,2,0.6055293324342549,0.21105866486850977,0.522272880008039,1.9147078821795376,PP,240000001579,DORILDO PEGORINI,1
SC,81159,GARUVA,3,0.4831423534596739,0.14841339797267522,0.378640867452768,2.6410250080169724,PMDB,240000008600,RODRIGO ADRIANY DAVID,1
SC,81167,ERMO,2,0.5017892644135189,0.003578528827037797,0.500006402934283,1.9999743885908443,PSD,240000002356,ALDOIR CADORIN,1
SC,81175,GASPAR,4,0.37393432936608423,0.11479699501983626,0.27892434307913183,3.5852015961055663,PMDB,240000002503,KLEBER EDSON WAN-DALL,1
SC,81183,SÃO PEDRO DE ALCÂNTARA,3,0.5491585473870682,0.17301446708001178,0.4486391767477186,2.2289627206638842,PMDB,240000009472,ERNEI JOSÉ STAHELIN,1
SC,81191,GRÃO-PARÁ,2,0.528424265547501,0.05684853109500193,0.5016158777438298,1.993557310222724,PSD,240000009546,MARCIO BORBA BLASIUS,1
SC,81205,SANTIAGO DO SUL,2,0.6194879089615932,0.2389758179231864,0.5285547207760279,1.8919516952413038,PMDB,240000011443,JULCIMAR ANTONIO LORENZETTI,1
SC,81213,GRAVATAL,4,0.49630314232902034,0.10126749405862162,0.4091166261742516,2.444290786593646,PMDB,240000018526,EDVALDO BEZ DE OLIVEIRA,1
SC,81221,BELA VISTA DO TOLDO,3,0.546726862302483,0.2340857787810383,0.4164320837303629,2.4013519588646624,PSDB,240000010221,ADELMO ALBERTI,1
SC,81230,GUABIRUBA,3,0.5037410411908325,0.059935417815231984,0.4534698203179357,2.205218418502211,PP,240000003083,MATIAS KOHLER,1
SC,81248,CAPÃO ALTO,2,0.5490408975750996,0.0980817951501991,0.5048100192699428,1.9809432495935833,PP,240000014114,TITO PEREIRA FREITAS,1
SC,81256,GUARACIABA,2,0.5622119815668203,0.12442396313364057,0.5077406613009408,1.9695093897695428,PSD,240000011287,ROQUE LUIZ MENEGHINI,1
SC,81264,PAINEL,3,0.5205240174672489,0.07423580786026196,0.4712198470662267,2.1221517010073154,PMDB,240000011874,FLAVIO ANTONIO NETO DA SILVA,1
SC,81272,GUARAMIRIM,3,0.4817322488459002,0.00945262695097826,0.45722890886809764,2.1870883065455557,PP,240000001386,LUIZ ANTONIO CHIODINI,1
SC,81280,BOCAINA DO SUL,2,0.5215889464594128,0.04317789291882557,0.5009321652184547,1.9962782776464425,PMDB,240000004414,LUIZ CARLOS SCHMULER,1
SC,81299,GUARUJÁ DO SUL,3,0.4808199121522694,0.09516837481698387,0.3977447699731398,2.5141751079908135,PT,240000003636,CLAUDIO JUNIOR WESCHENFELDER,1
SC,81302,ALTO BELA VISTA,2,0.5070422535211268,0.014084507042253502,0.5000991866693116,1.9996033320111068,PSD,240000008636,CATIA TESSMANN REICHERT,1
SC,81310,HERVAL D OESTE,3,0.5568481464246936,0.24841011323096007,0.4233616918988343,2.3620464938971333,PR,240000014865,AMÉRICO LORINI,1
SC,81329,FREI ROGÉRIO,2,0.5288932419196866,0.057786483839373126,0.501669638857259,1.993343671899052,PP,240000010751,JAIR DA SILVA RIBEIRO,1
SC,81337,IBICARÉ,2,0.6,0.19999999999999996,0.52,1.923076923076923,PMDB,240000003279,GIANFRANCO VOLPATO,1
SC,81345,TREVISO,2,0.518970893970894,0.037941787941787986,0.5007197896361099,1.997124980274365,PP,240000008407,JAIMIR COMIN,1
SC,81353,IBIRAMA,4,0.4086811936641288,0.017852454712522947,0.346188389168147,2.888600632744764,PMDB,240000019512,ADRIANO POFFO,1
SC,81361,IOMERÊ,2,0.5264376688537244,0.0528753377074489,0.5013979006688384,1.9944239867499498,PMDB,240000001655,LUCIANO PAGANINI,1
SC,81370,IÇARA,3,0.6162907674833685,0.27606685055979235,0.4974575964042875,2.010221589193087,PMDB,240000001893,MURIALDO CANTO GASTALDON,1
SC,81388,BOM JESUS,2,0.5277407900577008,0.05548158011540166,0.5015391028660507,1.9938624810817123,PP,240000006482,RAFAEL CALZA,1
SC,81396,ILHOTA,2,0.6422124508215691,0.28442490164313816,0.5404487623373544,1.8503141642422494,PMDB,240000015431,ERICO DE OLIVEIRA,1
SC,81400,IBIAM,4,0.38137603795966785,0.05871886120996439,0.2987403063959845,3.3473889481605,PP,240000010717,IVANIR ZANIN,1
SC,81418,IMARUÍ,3,0.7213695395513577,0.4862258953168044,0.577557649200882,1.7314288909230375,PSD,240000005010,RUI JOSE CANDEMIL JUNIOR,1
SC,81426,ENTRE RIOS,2,0.556399544246107,0.11279908849221415,0.5063618171823372,1.9748724450917816,PP,240000011574,JURANDI DELL OSBEL,1
SC,81434,IMBITUBA,2,0.6224186542711271,0.2448373085422541,0.5299726538271075,1.8868898098395643,PT,240000003705,ROSENVALDO DA SILVA JUNIOR,1
SC,81442,PAIAL,2,0.5110481586402267,0.022096317280453304,0.5002441236186792,1.9990239820633444,PSD,240000012378,NEVIO ANTONIO MORTARI,1
SC,81450,IMBUIA,2,0.5684997588036662,0.13699951760733242,0.5093844339123209,1.963153825332887,PMDB,240000001045,JOÃO SCHWAMBACH,1
SC,81469,BOM JESUS DO OESTE,2,0.5406643757159221,0.0813287514318442,0.5033071829047313,1.9868581930993132,PSD,240000002665,RONALDO LUIZ SENGER,1
SC,81477,INDAIAL,4,0.4239772279926112,0.10762196045180633,0.31650666524346605,3.1594911255052756,PSDB,240000002667,ANDRÉ LUIZ MOSER,1
SC,81485,SÃO BERNARDINO,3,0.35782747603833864,0.026471930625285245,0.33444419423803573,2.9900354595130594,PR,240000007898,ADELI JOSE RIFFEL,1
SC,81493,IPIRA,2,0.62180429033206,0.24360858066411994,0.5296725702865935,1.887958818518624,PT,240000001804,EMERSON ARI REICHERT,1
SC,81507,SANTA TEREZINHA DO PROGRESSO,3,0.4230430958663149,0.029023746701846986,0.3676828574942623,2.7197351729012955,DEM,240000012362,DERLI FURTADO,1
SC,81515,IPUMIRIM,3,0.46555639666919,0.18149129447388346,0.36012513459569145,2.776812568560895,PMDB,240000006351,VOLNEI ANTONIO SCHMIDT,1
SC,81523,SALTINHO,2,0.5304611242006059,0.06092224840121174,0.5018557601751295,1.9926044081889909,PMDB,240000009442,DEONIR LUIZ FERRONATTO,1
SC,81531,IRANI,3,0.4772727272727273,0.20797011207970112,0.36453721179450044,2.7432041713308744,PMDB,240000013298,SIVIO ANTONIO LEMOS DAS NEVES,1
SC,81540,JUPIÁ,2,0.5602536997885835,0.12050739957716705,0.5072610166764255,1.9713716747878647,PSD,240000015566,AUGUSTO CESAR NASCIMENTO LOUREIRO,1
SC,81558,IRINEÓPOLIS,2,0.5327917282127032,0.06558345642540625,0.5021505948783516,1.9914344624887976,PSDB,240000003554,JULIANO POZZI PEREIRA,1
SC,81566,PALMEIRA,2,0.5718654434250765,0.14373088685015295,0.5103292839173658,1.9595191409041763,PR,240000000876,FERNANDA DE SOUZA CORDOVA,1
SC,81574,ITÁ,3,0.4139280125195618,0.01545383411580592,0.3653110083733141,2.7373935552965665,PMDB,240000003411,JAIRO LUIZ SARTORETTO,1
SC,81582,BANDEIRANTE,2,0.5424603174603174,0.0849206349206349,0.5036057571176618,1.985680238691873,PT,240000012459,CELSO BIEGELMEIER,1
SC,81590,ITAIÓPOLIS,4,0.6064563597903062,0.29559459210889355,0.46906210765329726,2.131913841864072,PSD,240000006372,REGINALDO JOSÉ FERNANDES LUIZ,1
SC,81604,FLOR DO SERTÃO,2,0.5443675267463813,0.08873505349276273,0.5039369548591817,1.9843752087588742,PSD,240000010915,SIDNEI JOSÉ WILLINGHOFER,1
SC,81612,ITAJAÍ,3,0.366159652549927,0.007481935251389238,0.3384370690738836,2.9547590715652126,PMDB,240000016663,VOLNEI JOSÉ MORASTONI,1
SC,81620,CUNHATAÍ,2,0.5548817465130382,0.10976349302607646,0.5060240122006427,1.976190804960243,PMDB,240000004717,LUCIANO FRANZ,1
SC,81639,ITAPEMA,4,0.5027121001390821,0.07743393602225312,0.436288058963829,2.2920636479828715,PSD,240000007645,NILZA NILDA SIMAS,1
SC,81647,PRINCESA,2,0.5075790385448246,0.015158077089649169,0.5001148836505278,1.9995405709596594,PMDB,240000016431,EDILSON MIGUEL VOLKWEIS,1
SC,81655,ITAPIRANGA,2,0.6181498485884537,0.2362996971769073,0.5279187734429491,1.8942307989508684,PMDB,240000006290,JORGE WELTER,1
SC,81663,ITAPOÁ,2,0.6493771895679252,0.2987543791358505,0.5446270895264237,1.8361187301012558,PR,240000000823,MARLON ROBERTO NEUBER,1
SC,81671,ITUPORANGA,2,0.5151175811870101,0.030235162374020186,0.5004570825218917,1.998173339781352,PSDB,240000001651,OSNI FRANCISCO DE FRAGAS,1
SC,81680,TIGRINHOS,1,1.0,1.0,1.0,1.0,PMDB,240000009835,DERLI ANTONIO DE OLIVEIRA,1
SC,81698,JABORÁ,2,0.6058435978229734,0.21168719564594674,0.5224057344002226,1.9142209477239112,PMDB,240000005134,KLEBER MERCIO NORA,1
SC,81701,CHAPADÃO DO LAGEADO,2,0.5058874836458788,0.011774967291757532,0.500069324927361,1.9997227387327905,PMDB,240000010804,MARLI GORETTI KAMMERS,1
SC,81710,JACINTO MACHADO,2,0.5173581710414903,0.03471634208298058,0.5006026122038113,1.9975924528193794,PMDB,240000002760,JOAO BATISTA MEZZARI,1
SC,81728,BALNEÁRIO ARROIO DO SILVA,2,0.571658615136876,0.14331723027375198,0.5102699142466698,1.9597471300582883,PSD,240000002845,JUSCELINO DA SILVA GUIMARAES,1
SC,81736,JAGUARUNA,2,0.5438995618469835,0.08779912369396697,0.5038543430607143,1.984700566289453,PMDB,240000017258,EDENILSON MONTINI DA COSTA,1
SC,81744,BALNEÁRIO GAIVOTA,2,0.532024950555302,0.06404990111060394,0.502051194916139,1.9918287420210934,PP,240000004572,RONALDO PEREIRA DA SILVA,1
SC,81752,JARAGUÁ DO SUL,4,0.4472685708898944,0.15323340874811464,0.3443857720818396,2.9037204236252845,PMDB,240000003972,ANTIDIO ALEIXO LUNELLI,1
SC,81760,BARRA BONITA,2,0.6007348438456828,0.20146968769136558,0.5202950175292281,1.9219865005603747,PSD,240000011341,MOACIR PIROCA,1
SC,81779,JOAÇABA,4,0.5396489623234807,0.2633354296495341,0.3853546661423899,2.595012044386395,PSDB,240000003064,DIOCLESIO RAGNINI,1
SC,81787,BRUNÓPOLIS,2,0.518918918918919,0.03783783783783784,0.5007158509861214,1.9971406897356592,PSD,240000006569,ADEMIL ANTONIO DA ROSA,1
SC,81795,JOINVILLE,8,0.4500897237684636,0.1747570594138047,0.3030894711579023,3.2993557848765525,PMDB,240000007456,UDO DOHLER,0
SC,81809,LUZERNA,2,0.565962441314554,0.13192488262910795,0.508702087328352,1.9657870980083672,PSD,240000001744,MOISES DIERSMANN,1
SC,81817,LACERDÓPOLIS,3,0.557855626326964,0.2298301486199576,0.43182673626606444,2.315743598107976,PMDB,240000005839,SÉRGIO LUIZ CALEGARI,1
SC,81825,ZORTÉA,2,0.6095697627663852,0.21913952553277039,0.5240110658253638,1.9083566459134054,PMDB,240000010688,ALCIDES MANTOVANI,1
SC,81833,LAGES,3,0.38051740519996546,0.05093072471279264,0.33746051674995853,2.9633096328746227,PSD,240000007203,ANTONIO CERON,1
SC,81850,LAGUNA,5,0.38533834586466165,0.0968421052631579,0.3052364068064899,3.2761491673369356,PMDB,240000004966,MAURO VARGAS CANDEMIL,1
SC,81876,LAURENTINO,6,0.2770567413922557,0.06392792019736138,0.19667620393392518,5.084499192062693,PSDB,240000012218,GILBERTO MARCHI,1
SC,81892,LAURO MÜLLER,2,0.5173799289852364,0.03475985797047282,0.5006041238630639,1.9975864207493859,PP,240000011941,VALDIR FONTANELLA,1
SC,81914,LEBON RÉGIS,2,0.6098679638637943,0.2197359277275886,0.524141938967152,1.9078801478289453,PDT,240000003593,DOUGLAS FERNANDO DE MELLO,1
SC,81930,LEOBERTO LEAL,3,0.5042164441321153,0.08749121574139146,0.43414435765402154,2.303381311699369,PSD,240000008296,VITOR NORBERTO ALVES,1
SC,81957,LONTRAS,3,0.5092658084594709,0.08572641109067758,0.44325242515318103,2.2560508262406365,PMDB,240000010563,MARCIONEI HILLESHEIM,1
SC,81973,LUIZ ALVES,2,0.6077752117013087,0.21555042340261737,0.5232309925145238,1.9112017718870928,PSDB,240000011639,MARCOS PEDRO VEBER,1
SC,81990,MAFRA,2,0.8819124423963134,0.7638248847926268,0.7917142273142348,1.263082013054561,PSD,240000002556,WELLINGTON ROBERTO BIELECKI,1
SC,82015,MAJOR GERCINO,2,0.5829468426685694,0.16589368533713883,0.5137603574173688,1.9464327785563642,PSDB,240000013350,VALMOR PEDRO KAMMERS,1
SC,82031,MAJOR VIEIRA,3,0.5290196078431373,0.0658823529411765,0.49441937716262974,2.0225744503356493,PMDB,240000013222,ORILDO ANTONIO SEVERGNINI,1
SC,82058,MARAVILHA,4,0.5071166054126295,0.06682258603407953,0.4527096067458439,2.208921536231969,PMDB,240000005073,ROSIMAR MALDANER,1
SC,82066,MAREMA,2,0.5561904761904762,0.11238095238095241,0.506314739229025,1.9750560718866663,PMDB,240000007557,ADILSON BARELLA,1
SC,82074,MASSARANDUBA,2,0.6489775561097257,0.2979551122194514,0.5443886244488529,1.8369230272076584,PMDB,240000004222,ARMINDO SESAR TASSI,1
SC,82090,MATOS COSTA,2,0.5785007072135785,0.15700141442715698,0.5123247220660639,1.9518870687467051,PT,240000010534,RAUL RIBAS NETO,1
SC,82112,MELEIRO,3,0.4425385934819897,0.021536115875738504,0.3917045321513643,2.5529446762019474,PSB,240000000943,EDER MATTOS,1
SC,82139,MODELO,2,0.5384862091084028,0.07697241821680567,0.5029623765830714,1.988220285568091,PMDB,240000007261,RICARDO LUIS MALDANER,1
SC,82155,MONDAÍ,2,0.627123786407767,0.254247572815534,0.5323209141412951,1.878566055615406,PP,240000005783,VALDIR RUBERT,1
SC,82171,MONTE CASTELO,2,0.5592300962379703,0.11846019247594053,0.5070164086007184,1.972322755312466,PSDB,240000007169,JEAN CARLO MEDEIROS DE SOUZA,1
SC,82198,MORRO DA FUMAÇA,3,0.47106240376777464,0.13105696947740242,0.3731988454064812,2.6795366928609297,PP,240000017109,AGENOR CORAL,1
SC,82210,NAVEGANTES,3,0.5689495335766847,0.15777275624311954,0.49316487749357923,2.027719421306558,PSDB,240000014936,EMILIO VIEIRA,1
SC,82236,NOVA ERECHIM,2,0.5407147041593439,0.08142940831868772,0.5033153742695657,1.9868258573488753,PMDB,240000007933,NEDIO ANTONIO CASSOL,1
SC,82252,NOVA TRENTO,2,0.5805404151687348,0.16108083033746956,0.5129735169511044,1.9494183753258318,PP,240000012704,GIAN FRANCESCO VOLTOLINI,1
SC,82279,NOVA VENEZA,3,0.5184225676453655,0.07407407407407401,0.4675935362660236,2.138609545344697,PSDB,240000004354,ROGÉRIO JOSÉ FRIGO,1
SC,82295,ORLEANS,3,0.5465355444144492,0.29354672837125595,0.4028949244012523,2.4820367282762716,PMDB,240000001653,JORGE LUIZ KOCH,1
SC,82317,OURO,3,0.5081669691470054,0.10425489009881023,0.42910872989935095,2.3304116889781143,PSD,240000014319,NERI LUIZ MIQUELOTO,1
SC,82333,PALHOÇA,6,0.6311571275561082,0.45280510175188055,0.4431680622878138,2.256480295167466,PSD,240000006591,CAMILO NAZARENO PAGANI MARTINS,1
SC,82350,PALMA SOLA,2,0.5265414454879542,0.053082890975908514,0.50140889665718,1.9943802486690088,PMDB,240000011909,CLEOMAR JOSE MANTELLI,1
SC,82376,PALMITOS,3,0.570476824973827,0.23175026173027508,0.44842351719021045,2.2300346919044927,PMDB,240000011993,DAIR JOCELY ENGE,1
SC,82392,PAPANDUVA,2,0.6835212201591512,0.36704244031830235,0.5673600764974073,1.7625491137365388,PP,240000017399,LUIZ HENRIQUE SALIBA,1
SC,82414,PAULO LOPES,2,0.6686781067320384,0.3373562134640769,0.5569046073814099,1.7956396602679303,PP,240000004886,NADIR CARLOS RODRIGUES,1
SC,82430,PEDRAS GRANDES,2,0.5149399609047752,0.029879921809550458,0.5004464048636724,1.9982159733416647,PSD,240000002073,VILSON TADEU MARCON,1
SC,82457,PENHA,3,0.6151224047102573,0.4006817477533313,0.4534091180809119,2.205513652289515,PMDB,240000013447,AQUILES JOSÉ SCHNEIDER DA COSTA,1
SC,82473,PERITIBA,2,0.5205024011821204,0.04100480236424087,0.5008406969084652,1.9966428570455452,PP,240000003416,NEUSA KLEIN MARASCHINI,1
