key,id_municipio,id_municipio_tse
BA|NOVO HORIZONTE,2923035,39942
BA|IBITIARA,2913002,35610
BA|CONTENDAS DO SINCORA,2908804,34754
BA|BARRA DA ESTIVA,2902807,33553
BA|IBICOARA,2912202,35432
BA|RIO DE CONTAS,2926707,38350
BA|ABAIRA,2900108,33014
BA|JUSSIAPE,2918605,36730
BA|BONITO,2904050,33804
BA|ITAETE,2915007,36013
BA|ANDARAI,2901304,33251
BA|NOVA REDENCAO,2922854,37583
BA|UTINGA,2932804,39551
BA|WAGNER,2933406,39675
BA|PIATA,2924306,37877
BA|BONINAL,2904001,33790
BA|SEABRA,2929909,38970
BA|MUCUGE,2921906,37397
BA|LENCOIS,2919306,36870
BA|PALMEIRAS,2923506,37710
BA|LAJE,2918803,36773
BA|JIQUIRICA,2918209,36650
BA|NOVA ITARANA,2922805,37575
BA|MUTUIPE,2922409,37494
BA|MILAGRES,2921302,37273
BA|BREJOES,2904308,33855
BA|UBAIRA,2932101,39411
BA|AMARGOSA,2901007,33197
BA|SAO MIGUEL DAS MATAS,2929404,38873
BA|IRAMAIA,2914307,35874
BA|APUAREMA,2901957,33405
BA|JITAUNA,2918308,36676
BA|JEQUIE,2918001,36617
BA|SANTA INES,2927903,38598
BA|IRAJUBA,2914208,35858
BA|LAFAIETE COUTINHO,2918704,36757
BA|AIQUARA,2900603,33111
BA|ITAGI,2915106,36030
BA|MARACAS,2920502,37117
BA|PLANALTINO,2924900,37990
BA|ITAQUARA,2916708,36358
BA|JAGUAQUARA,2917607,36536
BA|CRAVOLANDIA,2909505,34894
BA|LAJEDO DO TABOCAL,2919058,36820
BA|ITIRUCU,2916906,36390
BA|MARCIONILIO SOUZA,2920809,37176
BA|DOM BASILIO,2910107,35017
BA|PARAMIRIM,2923605,37737
BA|RIO DO PIRES,2926905,38393
BA|ERICO CARDOSO,2900504,33090
BA|LIVRAMENTO DE NOSSA SENHORA,2919504,36919
BA|CACULE,2905008,33995
BA|CAETITE,2905206,34037
BA|MORTUGABA,2921807,37370
BA|PALMAS DE MONTE ALTO,2923407,37699
BA|MATINA,2921054,37222
BA|MALHADA,2920205,37052
BA|IUIU,2917334,30660
BA|IGAPORA,2913408,35696
BA|GUANAMBI,2911709,35335
BA|SEBASTIAO LARANJEIRAS,2930006,38997
BA|IBIASSUCE,2912004,35394
BA|LICINIO DE ALMEIDA,2919405,36897
BA|JACARACI,2917409,36498
BA|URANDI,2932606,39519
BA|CANDIBA,2906600,34312
BA|LAGOA REAL,2918753,36765
BA|PINDAI,2924504,37915
BA|RIACHO DE SANTANA,2926400,38296
BA|TANHACU,2931004,39195
BA|ITUACU,2917201,36455
BA|PRESIDENTE JANIO QUADROS,2925709,38156
BA|CARAIBAS,2906899,34363
BA|MAETINGA,2919959,39756
BA|CONDEUBA,2908705,34738
BA|PIRIPA,2924702,37958
BA|TREMEDAL,2931806,39357
BA|CORDEIROS,2909000,34797
BA|MALHADA DE PEDRAS,2920304,37079
BA|ARACATU,2902005,33391
BA|BRUMADO,2904605,33910
BA|RIO DO ANTONIO,2926806,38377
BA|GUAJERU,2911659,30953
BA|IBICUI,2912301,35459
BA|BOA NOVA,2903706,33731
BA|ANAGE,2901205,33235
BA|NOVA CANAA,2922706,37559
BA|BOM JESUS DA SERRA,2903953,33782
BA|CAETANOS,2905156,34029
BA|CAATIBA,2904803,33952
BA|VITORIA DA CONQUISTA,2933307,39659
BA|MIRANTE,2921450,37303
BA|POCOES,2925105,38032
BA|CANDIDO SALES,2906709,34339
BA|IGUAI,2913507,35718
BA|BELO CAMPO,2903508,33693
BA|PLANALTO,2925006,38016
BA|BARRA DO CHOCA,2902906,33570
BA|MANOEL VITORINO,2920403,37095
BA|DARIO MEIRA,2910008,34991
BA|ENCRUZILHADA,2910404,35076
BA|RIBEIRAO DO LARGO,2926657,38342
BA|ITAMBE,2915809,36170
BA|ITORORO,2917102,36439
BA|ITAPETINGA,2916401,36293
BA|ITARANTIM,2916807,36374
BA|MAIQUINIQUE,2920007,37010
BA|POTIRAGUA,2925402,38091
BA|MACARANI,2919702,36951
BA|ITUBERA,2917300,36471
BA|CAMAMU,2905800,34150
BA|TAPEROA,2931202,39233
BA|CAIRU,2905404,34070
BA|NILO PECANHA,2922607,37532
BA|IGRAPIUNA,2913457,35700
BA|VALENCA,2932903,39578
BA|PRESIDENTE TANCREDO NEVES,2925758,38164
BA|MARAU,2920700,37150
BA|PIRAI DO NORTE,2924678,37940
BA|SAO JOSE DA VITORIA,2929354,39926
BA|IBICARAI,2912103,35416
BA|URUCUCA,2932705,39535
BA|ALMADINA,2900900,33170
BA|ITACARE,2914901,35998
BA|BARRO PRETO,2903300,33650
BA|BUERAREMA,2904704,33936
BA|ILHEUS,2913606,35734
BA|IBIRAPITANGA,2912707,35556
BA|AURELINO LEAL,2902401,33472
BA|ITAPITANGA,2916609,36331
BA|ITABUNA,2914802,35971
BA|UBAITABA,2932200,39438
BA|ITAJU DO COLONIA,2915403,36099
BA|SANTA CRUZ DA VITORIA,2927804,38571
BA|ITAPE,2916203,36250
BA|FLORESTA AZUL,2911006,35190
BA|FIRMINO ALVES,2910909,35173
BA|ITAJUIPE,2915502,36110
BA|COARACI,2908002,34592
BA|BELMONTE,2903409,33677
BA|ITAPEBI,2916302,36277
BA|JUSSARI,2918555,30694
BA|CAMACAN,2905602,34118
BA|SANTA LUZIA,2928059,39870
BA|UNA,2932507,39497
BA|ARATACA,2902252,30732
BA|CANAVIEIRAS,2906303,34258
BA|PAU BRASIL,2923902,37796
BA|MASCOTE,2920908,37192
BA|TEOLANDIA,2931608,39314
BA|IPIAU,2913903,35793
BA|IBIRATAIA,2912905,35599
BA|ITAMARI,2915700,36153
BA|GONGOGI,2911501,35297
BA|WENCESLAU GUIMARAES,2933505,39691
BA|GANDU,2911204,35238
BA|ITAGIBA,2915205,36056
BA|NOVA IBIA,2922755,39969
BA|BARRA DO ROCHA,2903102,33618
BA|UBATA,2932309,39454
BA|IBIRAPUA,2912806,35572
BA|VEREDA,2933257,39640
BA|ITANHEM,2916005,36218
BA|JUCURUCU,2918456,36706
BA|MUCURI,2922003,37419
BA|LAJEDAO,2918902,36790
BA|ALCOBACA,2900801,33154
BA|MEDEIROS NETO,2921104,37230
BA|NOVA VICOSA,2923001,37613
BA|ITAMARAJU,2915601,36137
BA|PRADO,2925501,38113
BA|CARAVELAS,2906907,34371
BA|TEIXEIRA DE FREITAS,2931350,39934
BA|GUARATINGA,2911808,35351
BA|PORTO SEGURO,2925303,38075
BA|ITABELA,2914653,35947
BA|SANTA CRUZ CABRALIA,2927705,38555
BA|EUNAPOLIS,2910727,30058
BA|ITAGIMIRIM,2915304,36072
MG|ARINOS,3104502,40894
MG|NATALANDIA,3144375,41106
MG|BONFINOPOLIS DE MINAS,3108206,41637
MG|DOM BOSCO,3122470,42048
MG|CABECEIRA GRANDE,3109451,41785
MG|FORMOSO,3126208,45233
MG|BURITIS,3109303,41858
MG|UNAI,3170404,54070
MG|URUANA DE MINAS,3170479,42463
MG|LAGAMAR,3137106,47414
MG|LAGOA GRANDE,3137536,40347
MG|PRESIDENTE OLEGARIO,3153400,50679
MG|JOAO PINHEIRO,3136306,47252
MG|SAO GONCALO DO ABAETE,3161700,52337
MG|PARACATU,3147006,49395
MG|VAZANTE,3171006,54194
MG|BRASILANDIA DE MINAS,3108552,40045
MG|GUARDA MOR,3128600,45713
MG|VARJAO DE MINAS,3170750,42501
MG|MATIAS CARDOSO,3140852,40444
MG|MIRAVANIA,3142254,41068
MG|MANGA,3139300,47856
MG|BONITO DE MINAS,3108255,41742
MG|SAO JOAO DAS MISSOES,3162450,41602
MG|JUVENILIA,3136959,40940
MG|JANUARIA,3135209,47031
MG|CONEGO MARINHO,3117836,41904
MG|ITACARAMBI,3132107,46418
MG|PEDRAS DE MARIA DA CRUZ,3149150,40541
MG|MONTALVANIA,3142700,48534
MG|SAO FRANCISCO,3161106,52213
MG|ICARAI DE MINAS,3130051,40240
MG|PINTOPOLIS,3150570,41386
MG|CHAPADA GAUCHA,3116159,41882
MG|URUCUIA,3170529,40886
MG|PORTEIRINHA,3152204,50431
MG|NOVA PORTEIRINHA,3145059,41165
MG|JANAUBA,3135100,47015
MG|RIACHO DOS MACHADOS,3154507,50890
MG|JAIBA,3135050,40282
MG|SERRANOPOLIS DE MINAS,3166956,42382
MG|PAI PEDRO,3146552,41289
MG|MATO VERDE,3141009,48194
MG|MAMONAS,3139250,40401
MG|CATUTI,3115474,41866
MG|MONTE AZUL,3142908,48577
MG|ESPINOSA,3124302,44857
MG|GAMELEIRAS,3127339,42102
MG|SANTA CRUZ DE SALINAS,3157377,41483
MG|BERIZAL,3106655,41726
MG|NOVORIZONTE,3145372,41181
MG|RUBELITA,3156502,51292
MG|TAIOBEIRAS,3168002,53597
MG|RIO PARDO DE MINAS,3155603,51110
MG|FRUTA DE LEITE,3127073,42080
MG|CURRAL DE DENTRO,3120870,42005
MG|SALINAS,3157005,51390
MG|NINHEIRA,3144656,41122
MG|SAO JOAO DO PARAISO,3162708,52531
MG|VARGEM GRANDE DO RIO PARDO,3170651,42480
MG|INDAIABIRA,3130655,42242
MG|SANTO ANTONIO DO RETIRO,3160454,41521
MG|MONTEZUMA,3143450,40460
MG|DIVISA ALEGRE,3122355,40126
MG|AGUAS VERMELHAS,3101003,40193
MG|JEQUITAI,3135605,47112
MG|LAGOA DOS PATOS,3137304,47457
MG|LASSANCE,3138104,47619
MG|PIRAPORA,3151206,50237
MG|IBIAI,3129608,45918
MG|SANTA FE DE MINAS,3157609,51519
MG|BURITIZEIRO,3109402,41874
MG|VARZEA DA PALMA,3170800,54151
MG|SAO ROMAO,3164209,52833
MG|RIACHINHO,3154457,40606
MG|IBIRACATU,3129657,42200
MG|LUISLANDIA,3138682,41009
MG|PATIS,3147956,41300
MG|CAMPO AZUL,3111150,41807
MG|CORACAO DE JESUS,3118809,43753
MG|CAPITAO ENEAS,3112703,42536
MG|SAO JOAO DA LAGOA,3162252,40703
MG|GLAUCILANDIA,3127354,42129
MG|JAPONVAR,3135357,42269
MG|LONTRA,3138658,40380
MG|MIRABELA,3142007,48399
MG|BRASILIA DE MINAS,3108602,41718
MG|CLARO DOS POCOES,3116506,43290
MG|SAO JOAO DA PONTE,3162401,52477
MG|JURAMENTO,3136801,47350
MG|VARZELANDIA,3170909,54178
MG|SAO JOAO DO PACUI,3162658,40762
MG|FRANCISCO SA,3126703,45330
MG|MONTES CLAROS,3143302,48658
MG|VERDELANDIA,3171030,42528
MG|PONTO CHIQUE,3152131,41408
MG|UBAI,3170008,53996
MG|BOTUMIRIM,3108503,41696
MG|GRAO MOGOL,3127800,45551
MG|CRISTALIA,3120300,44059
MG|ITACAMBIRA,3132008,46396
MG|JOSENOPOLIS,3136579,40924
MG|PADRE CARVALHO,3146255,41262
MG|ENGENHEIRO NAVARRO,3123809,44750
MG|BOCAIUVA,3107307,41459
MG|OLHOS D AGUA,3145455,41203
MG|GUARACIAMA,3128253,42188
MG|FRANCISCO DUMONT,3126604,45314
MG|PRESIDENTE KUBITSCHEK,3153301,50652
MG|FELICIO DOS SANTOS,3125408,45071
MG|SAO GONCALO DO RIO PRETO,3125507,45098
MG|DIAMANTINA,3121605,44318
MG|GOUVEIA,3127602,45519
MG|SENADOR MODESTINO GONCALVES,3165909,53171
MG|DATAS,3121001,44199
MG|COUTO DE MAGALHAES DE MINAS,3120102,44016
MG|CAPELINHA,3112307,42455
MG|ANGELANDIA,3102852,41688
MG|TURMALINA,3169703,53937
MG|LEME DO PRADO,3138351,40967
MG|CHAPADA DO NORTE,3116100,43214
MG|VEREDINHA,3171071,42544
MG|ARICANDUVA,3104452,41700
MG|ITAMARANDIBA,3132503,46493
MG|MINAS NOVAS,3141801,48356
MG|CARBONITA,3113503,42692
MG|BERILO,3106507,41297
MG|JOSE GONCALVES DE MINAS,3136520,42307
MG|JENIPAPO DE MINAS,3135456,42285
MG|FRANCISCO BADARO,3126505,45292
MG|PADRE PARAISO,3146305,49255
MG|CARAI,3113008,42595
MG|NOVO CRUZEIRO,3145307,49050
MG|PONTO DOS VOLANTES,3152170,40584
MG|VIRGEM DA LAPA,3171600,54330
MG|ARACUAI,3103405,40673
MG|ITINGA,3134004,46795
MG|CORONEL MURTA,3119500,43893
MG|ITAOBIM,3133303,46655
MG|MEDINA,3141405,48275
MG|COMERCINHO,3117009,43397
MG|PEDRA AZUL,3148707,49735
MG|CACHOEIRA DE PAJEU,3102704,40533
MG|MONTE FORMOSO,3143153,41084
MG|ALMENARA,3101706,40339
MG|JEQUITINHONHA,3135803,47155
MG|BANDEIRA,3105202,41033
MG|MATA VERDE,3140555,40428
MG|SANTO ANTONIO DO JACINTO,3160306,52051
MG|FELISBURGO,3125606,45110
MG|PALMOPOLIS,3146750,40525
MG|JORDANIA,3136504,47295
MG|SALTO DA DIVISA,3157104,51411
MG|JOAIMA,3136009,47198
MG|RIO DO PRADO,3155108,51012
MG|RUBIM,3156601,51314
MG|SANTA MARIA DO SALTO,3158102,51616
MG|JACINTO,3134707,46930
MG|DIVISOPOLIS,3122454,40142
MG|ITAIPE,3132305,46450
MG|FRANCISCOPOLIS,3126752,40223
MG|MALACACHETA,3139201,47830
MG|POTE,3152402,50474
MG|LADAINHA,3137007,47392
MG|OURO VERDE DE MINAS,3146206,49239
MG|ATALEIA,3104700,40932
MG|SETUBINHA,3165552,42404
MG|NOVO ORIENTE DE MINAS,3145356,40509
MG|TEOFILO OTONI,3168606,53716
MG|PAVAO,3148509,49697
MG|FREI GASPAR,3126802,45357
MG|CATUJI,3115458,40100
MG|NANUQUE,3144300,48852
MG|SERRA DOS AIMORES,3166709,53333
MG|CARLOS CHAGAS,3113701,42730
MG|SANTA HELENA DE MINAS,3157658,41505
MG|FRONTEIRA DOS VALES,3127057,49352
MG|MACHACALIS,3138906,47775
MG|BERTOPOLIS,3106606,41319
MG|AGUAS FORMOSAS,3100906,40177
MG|CRISOLITA,3120151,41963
MG|UMBURATIBA,3170305,54054
MG|CAPINOPOLIS,3112604,42510
MG|SANTA VITORIA,3159803,51950
MG|GURINHATA,3129103,45810
MG|ITUIUTABA,3134202,46833
MG|CACHOEIRA DOURADA,3109808,41955
MG|IPIACU,3131406,46272
MG|CASCALHO RICO,3115003,42994
MG|ARAPORA,3103751,40029
MG|MONTE ALEGRE DE MINAS,3142809,48550
MG|CENTRALINA,3115805,43150
MG|UBERLANDIA,3170206,54038
MG|CANAPOLIS,3111804,42358
MG|PRATA,3152808,50555
MG|TUPACIGUARA,3169604,53910
MG|ARAGUARI,3103504,40690
MG|INDIANOPOLIS,3130705,46132
MG|ESTRELA DO SUL,3124807,44954
MG|DOURADOQUARA,3123502,44695
MG|IRAI DE MINAS,3131604,46310
MG|GRUPIARA,3127909,45578
MG|ABADIA DOS DOURADOS,3100104,40010
MG|ROMARIA,3156403,51276
MG|MONTE CARMELO,3143104,48615
MG|PATROCINIO,3148103,49611
MG|COROMANDEL,3119302,43850
MG|CRUZEIRO DA FORTALEZA,3120706,44130
MG|SERRA DO SALITRE,3166808,53350
MG|SANTA ROSA DA SERRA,3159704,51934
MG|CARMO DO PARANAIBA,3114303,42854
MG|ARAPUA,3103801,40754
MG|LAGOA FORMOSA,3137502,47490
MG|RIO PARANAIBA,3155504,51098
MG|MATUTINA,3141207,48232
MG|TIROS,3168903,53775
MG|PATOS DE MINAS,3148004,49590
MG|SAO GOTARDO,3162104,52418
MG|GUIMARANIA,3128907,45772
MG|PIRAJUBA,3150703,50130
MG|FRUTAL,3127107,45411
MG|COMENDADOR GOMES,3116902,43370
MG|PLANURA,3151602,50318
MG|ITAPAGIPE,3133402,46671
MG|FRONTEIRA,3127008,45390
MG|UNIAO DE MINAS,3170438,42447
MG|LIMEIRA DO OESTE,3138625,40363
MG|SAO FRANCISCO DE SALES,3161304,52256
MG|ITURAMA,3134400,46876
MG|CARNEIRINHO,3114550,40088
MG|CAMPINA VERDE,3111101,42218
MG|VERISSIMO,3171105,54232
MG|DELTA,3121258,42021
MG|CONQUISTA,3118205,43630
MG|CAMPO FLORIDO,3111408,42277
MG|CONCEICAO DAS ALAGOAS,3117306,43451
MG|AGUA COMPRIDA,3100708,40134
MG|UBERABA,3170107,54011
MG|SACRAMENTO,3156908,51373
MG|NOVA PONTE,3145000,48992
MG|SANTA JULIANA,3157708,51535
MG|IBIA,3129509,45896
MG|PRATINHA,3153004,50598
MG|ARAXA,3104007,40797
MG|PERDIZES,3149804,49956
MG|CAMPOS ALTOS,3111507,42293
MG|TAPIRA,3168101,53619
MG|PEDRINOPOLIS,3149200,49832
MG|TRES MARIAS,3169356,41157
MG|POMPEU,3152006,50393
MG|CEDRO DO ABAETE,3115607,43117
MG|PAINEIRAS,3146404,49271
MG|BIQUINHAS,3107000,41394
MG|ABAETE,3100203,40037
MG|MORADA NOVA DE MINAS,3143500,48690
MG|FELIXLANDIA,3125705,45136
MG|AUGUSTO DE LIMA,3104809,40959
MG|MONJOLOS,3142502,48496
MG|CORINTO,3119104,43818
MG|SANTO HIPOLITO,3160603,52116
MG|MORRO DA GARCA,3143609,48712
MG|INIMUTABA,3131109,46213
MG|PRESIDENTE JUSCELINO,3153202,50636
MG|BUENOPOLIS,3109204,41831
MG|CURVELO,3120904,44172
MG|JOAQUIM FELICIO,3136405,47279
MG|LEANDRO FERREIRA,3138302,47651
MG|ARAUJOS,3103900,40770
MG|JAPARAIBA,3135308,47058
MG|LAGOA DA PRATA,3137205,47430
MG|BOM DESPACHO,3107406,41475
MG|QUARTEL GERAL,3153707,50733
MG|SERRA DA SAUDADE,3166600,53317
MG|DORES DO INDAIA,3123205,44636
MG|LUZ,3138807,47759
MG|MOEMA,3142403,48470
MG|MARTINHO CAMPOS,3140506,48097
MG|ESTRELA DO INDAIA,3124708,44938
MG|JABOTICATUBAS,3134608,46914
MG|ARACAI,3103207,40630
MG|MATOZINHOS,3141108,48216
MG|CAPIM BRANCO,3112505,42498
MG|SANTANA DO RIACHO,3159001,51799
MG|CACHOEIRA DA PRATA,3109600,41912
MG|FUNILANDIA,3127206,45438
MG|SETE LAGOAS,3167202,53430
MG|FORTUNA DE MINAS,3126406,45276
MG|JEQUITIBA,3135704,47139
MG|SANTANA DE PIRAPAMA,3158508,51691
MG|BALDIM,3105004,40991
MG|CORDISBURGO,3118908,43770
MG|PARAOPEBA,3147402,49476
MG|INHAUMA,3131000,46191
MG|CAETANOPOLIS,3109907,41971
MG|PRUDENTE DE MORAIS,3153608,50717
MG|PEQUI,3149606,49913
MG|MARAVILHAS,3139706,47937
MG|PAPAGAIOS,3146909,49379
MG|CONCEICAO DO MATO DENTRO,3117504,43494
MG|MORRO DO PILAR,3143708,48739
MG|CONGONHAS DO NORTE,3118106,43613
MG|ITAMBE DO MATO DENTRO,3132800,46558
MG|SANTO ANTONIO DO RIO ABAIXO,3160504,52094
MG|PASSABEM,3147501,49492
MG|SAO SEBASTIAO DO RIO PRETO,3164803,52957
MG|ALVORADA DE MINAS,3102407,40479
MG|SERRA AZUL DE MINAS,3166501,53295
MG|SERRO,3167103,53414
MG|SANTO ANTONIO DO ITAMBE,3160207,52035
MG|DOM JOAQUIM,3122603,44512
MG|RIO VERMELHO,3156007,51195
MG|FLORESTAL,3126000,45195
MG|PITANGUI,3151404,50270
MG|SAO JOSE DA VARGINHA,3163102,52612
MG|ONCA DE PITANGUI,3145802,49158
MG|PARA DE MINAS,3147105,49417
MG|SANTA LUZIA,3157807,51551
MG|RAPOSOS,3153905,50776
MG|LAGOA SANTA,3137601,47511
MG|SAO JOAQUIM DE BICAS,3162922,41629
MG|BELO HORIZONTE,3106200,41238
MG|MARIO CAMPOS,3140159,41025
MG|SARZEDO,3165537,40800
MG|RIBEIRAO DAS NEVES,3154606,50911
MG|NOVA LIMA,3144805,48950
MG|IBIRITE,3129806,45950
MG|CAETE,3110004,41998
MG|ESMERALDAS,3124104,44814
MG|PEDRO LEOPOLDO,3149309,49859
MG|SAO JOSE DA LAPA,3162955,40789
MG|CONTAGEM,3118601,43710
MG|IGARAPE,3130101,46019
MG|VESPASIANO,3171204,54259
MG|JUATUBA,3136652,40320
MG|RIO ACIMA,3154804,50954
MG|BETIM,3106705,41335
MG|CONFINS,3117876,41920
MG|MATEUS LEME,3140704,48135
MG|SABARA,3156700,51330
MG|BRUMADINHO,3109006,41793
MG|NOVA UNIAO,3136603,47317
MG|TAQUARACU DE MINAS,3168309,53651
MG|CATAS ALTAS,3115359,41840
MG|SANTA BARBARA,3157203,51438
MG|BARAO DE COCAIS,3105400,41076
MG|SANTA MARIA DE ITABIRA,3158003,51594
MG|ITABIRA,3131703,46337
MG|FERROS,3125903,45179
MG|BOM JESUS DO AMPARO,3107703,41530
MG|SAO JOSE DO GOIABAL,3163409,52671
MG|DIONISIO,3121803,44350
MG|BELA VISTA DE MINAS,3106002,41190
MG|SAO GONCALO DO RIO ABAIXO,3161908,52370
MG|NOVA ERA,3144706,48933
MG|RIO PIRACICABA,3155702,51136
MG|SAO DOMINGOS DO PRATA,3161007,52191
MG|JOAO MONLEVADE,3136207,47236
MG|ALVINOPOLIS,3102308,40452
MG|MOEDA,3142304,48453
MG|BELO VALE,3106408,41270
MG|JECEABA,3135407,47074
MG|ITATIAIUCU,3133709,46736
MG|RIO MANSO,3155306,51055
MG|ITAGUARA,3132206,46434
MG|CRUCILANDIA,3120607,44113
MG|BONFIM,3108107,41610
MG|PIEDADE DOS GERAIS,3150406,50075
MG|MARIANA,3140001,47996
MG|ITABIRITO,3131901,46370
MG|OURO PRETO,3146107,49212
MG|DIOGO DE VASCONCELOS,3121704,44334
MG|CONGONHAS,3118007,43591
MG|ITAVERAVA,3133907,46779
MG|CASA GRANDE,3114907,42978
MG|SAO BRAS DO SUACUI,3160900,52175
MG|QUELUZITO,3153806,50750
MG|DESTERRO DE ENTRE RIOS,3121407,44270
MG|OURO BRANCO,3145901,49174
MG|CONSELHEIRO LAFAIETE,3118304,43656
MG|CATAS ALTAS DA NORUEGA,3115409,43079
MG|CRISTIANO OTONI,3120409,44075
MG|ENTRE RIOS DE MINAS,3123908,44776
MG|SANTANA DOS MONTES,3159100,51810
MG|CARMESIA,3113800,42757
MG|GONZAGA,3127503,45497
MG|SARDOA,3165503,53090
MG|SANTA EFIGENIA DE MINAS,3157500,51497
MG|PAULISTAS,3148400,49670
MG|VIRGINOPOLIS,3171808,54372
MG|COLUNA,3116803,43354
MG|MATERLANDIA,3140605,48119
MG|SAO JOAO EVANGELISTA,3162807,52558
MG|SENHORA DO PORTO,3166105,53210
MG|GUANHAES,3128006,45594
MG|SABINOPOLIS,3156809,51357
MG|DORES DE GUANHAES,3123106,44610
MG|DIVINOLANDIA DE MINAS,3122207,44431
MG|BRAUNAS,3108800,41750
MG|AGUA BOA,3100609,40118
MG|SAO SEBASTIAO DO MARANHAO,3164506,52892
MG|SAO JOSE DO JACURI,3163508,52698
MG|JOSE RAYDAN,3136553,42323
MG|CANTAGALO,3112059,41823
MG|PECANHA,3148608,49719
MG|SAO PEDRO DO SUACUI,3164100,52817
MG|FREI LAGONEGRO,3126950,42064
MG|SANTA MARIA DO SUACUI,3158201,51632
MG|NOVA MODICA,3144904,48976
MG|PESCADOR,3150000,49999
MG|CAMPANARIO,3110806,42153
MG|SAO JOSE DO DIVINO,3163300,52655
MG|ITAMBACURI,3132701,46531
MG|TUMIRITINGA,3169505,53899
MG|GALILEIA,3127305,45454
MG|SAO GERALDO DA PIEDADE,3161601,52310
MG|SOBRALIA,3167707,53538
MG|ALPERCATA,3101805,40355
MG|JAMPRUCA,3135076,40304
MG|DIVINO DAS LARANJEIRAS,3122108,44415
MG|GOVERNADOR VALADARES,3127701,45535
MG|MATHIAS LOBATO,3171501,54313
MG|CAPITAO ANDRADE,3112653,40061
MG|FREI INOCENCIO,3126901,45373
MG|VIRGOLANDIA,3171907,54399
MG|ENGENHEIRO CALDAS,3123700,44733
MG|COROACI,3119203,43834
MG|MARILAC,3140100,48011
MG|SAO GERALDO DO BAIXIO,3161650,41580
MG|SAO JOSE DA SAFIRA,3163003,52590
MG|ITANHOMI,3133204,46639
MG|NACIP RAYDAN,3144201,48836
MG|FERNANDES TOURINHO,3125804,45152
MG|NOVA BELEM,3144672,41149
MG|MENDES PIMENTEL,3141504,48291
MG|SAO JOAO DO MANTENINHA,3162575,40746
MG|MANTENA,3139607,47910
MG|ITABIRINHA,3131802,46353
MG|CENTRAL DE MINAS,3115706,43133
MG|SAO FELIX DE MINAS,3161056,41564
MG|NAQUE,3144359,40487
MG|MESQUITA,3141702,48330
MG|SANTANA DO PARAISO,3158953,40681
MG|JAGUARACU,3135001,46990
MG|TIMOTEO,3168705,53732
MG|ANTONIO DIAS,3103009,40592
MG|BELO ORIENTE,3106309,41254
MG|PERIQUITO,3149952,40568
MG|ACUCENA,3100500,40096
MG|CORONEL FABRICIANO,3119401,43877
MG|JOANESIA,3136108,47210
MG|IPATINGA,3131307,46256
MG|MARLIERIA,3140308,48054
MG|TARUMIRIM,3168408,53678
MG|IPABA,3131158,40266
MG|IAPU,3129301,45853
MG|SAO JOAO DO ORIENTE,3162609,52515
MG|DOM CAVATI,3122504,44490
MG|BUGRE,3109253,41769
MG|PINGO D AGUA,3150539,41360
MG|INHAPIM,3130903,46175
MG|SANTA BARBARA DO LESTE,3157252,40649
MG|PIEDADE DE CARATINGA,3150158,41343
MG|VARGEM ALEGRE,3170578,40908
MG|BOM JESUS DO GALHO,3107802,41556
MG|SAO DOMINGOS DAS DORES,3160959,41548
MG|ENTRE FOLHAS,3123858,40185
MG|CORREGO NOVO,3120003,43990
MG|CARATINGA,3113404,42676
MG|UBAPORANGA,3170057,40860
MG|SANTA RITA DE MINAS,3159357,40665
MG|SAO SEBASTIAO DO ANTA,3164472,42366
MG|IMBE DE MINAS,3130556,42226
MG|CONSELHEIRO PENA,3118403,43672
MG|GOIABEIRA,3127370,42145
MG|ITUETA,3134103,46817
MG|CUPARAQUE,3120839,41980
MG|SANTA RITA DO ITUETO,3159506,51896
MG|AIMORES,3101102,40215
MG|RESPLENDOR,3154309,50857
MG|ALVARENGA,3102209,40436
MG|MUTUM,3144003,48798
MG|IPANEMA,3131208,46230
MG|POCRANE,3151909,50377
MG|TAPARUBA,3168051,42420
MG|CONCEICAO DE IPANEMA,3117405,43478
MG|DORESOPOLIS,3123403,44679
MG|VARGEM BONITA,3170602,54119
MG|SAO ROQUE DE MINAS,3164308,52850
MG|PIUMHI,3151503,50296
MG|MEDEIROS,3141306,48259
MG|IGUATAMA,3130309,46051
MG|BAMBUI,3105103,41017
MG|TAPIRAI,3168200,53635
MG|CORREGO DANTA,3119807,43958
MG|CLAUDIO,3116605,43311
MG|SAO SEBASTIAO DO OESTE,3164605,52914
MG|ITAUNA,3133808,46752
MG|CONCEICAO DO PARA,3117603,43516
MG|NOVA SERRANA,3145208,49034
MG|SAO GONCALO DO PARA,3161809,52353
MG|DIVINOPOLIS,3122306,44458
MG|SANTO ANTONIO DO MONTE,3160405,52078
MG|PERDIGAO,3149705,49930
MG|CARMO DO CAJURU,3114204,42838
MG|IGARATINGA,3130200,46035
MG|PEDRA DO INDAIA,3148905,49778
MG|CAMACHO,3110400,42072
MG|ITAPECERICA,3133501,46698
MG|PAINS,3146503,49298
MG|FORMIGA,3126109,45217
MG|PIMENTA,3150505,50091
MG|CORREGO FUNDO,3119955,41947
MG|ARCOS,3104205,40835
MG|PERDOES,3149903,49972
MG|CANA VERDE,3111903,42374
MG|CANDEIAS,3112000,42390
MG|CAMPO BELO,3111200,42234
MG|CRISTAIS,3120201,44032
MG|AGUANIL,3100807,40150
MG|SANTANA DO JACARE,3158805,51756
MG|SANTO ANTONIO DO AMPARO,3159902,51977
